Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Total Sales,Rating
Low Fat,FDI46,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.074345268,251.9724,2.5
Low Fat,FDN60,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.095351065,158.6604,2.5
Low Fat,DRB24,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.020618957,153.0656,2.5
Low Fat,FDT28,Frozen Foods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.063925726,151.8708,2.5
Low Fat,DRQ35,Hard Drinks,2020,OUT017,Tier 2,Small,Supermarket Type1,0.042530668,125.5388,2.5
Low Fat,NCD54,Household,2020,OUT017,Tier 2,High,Supermarket Type1,0.029173031,145.7786,2.5
Regular,FDV52,Frozen Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.121767168,118.9466,2.5
Regular,FDH45,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.105881129,42.0796,2.5
Regular,FDC09,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.026355345,100.8332,2.5
Regular,FDO27,Meat,2015,OUT045,Tier 2,High,Supermarket Type1,0,94.9752,2.5
Regular,FDC22,Snack Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.136705075,194.882,2.5
Regular,FDK26,Canned,2020,OUT017,Tier 2,High,Supermarket Type1,0.032359413,187.424,2.5
Regular,FDG38,Canned,2020,OUT017,Tier 2,High,Supermarket Type1,0.053027398,86.0224,2.5
low fat,DRQ35,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.042377219,123.7388,2.5
LF,FDX21,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.084949955,109.7912,2.5
Low Fat,FDW28,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.088807455,197.3452,2.5
Low Fat,DRN47,Hard Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.016823566,178.566,2.5
Regular,FDH26,Canned,2017,OUT035,Tier 2,Small,Supermarket Type1,0.034693175,140.1496,2.5
Regular,FDA07,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.030938774,121.0072,2.5
Low Fat,FDI20,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.064547828,212.8586,2.5
LF,NCB42,Health and Hygiene,2000,OUT013,Tier 3,High,Supermarket Type1,0.008554052,116.9492,2.5
Low Fat,FDO44,Fruits and Vegetables,2000,OUT013,Tier 3,High,Supermarket Type1,0.087380432,109.7228,2.5
Low Fat,FDJ09,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.058346234,44.0744,2.5
Low Fat,FDO58,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.039544237,163.6526,2.5
Regular,FDF39,Dairy,2000,OUT013,Tier 3,High,Supermarket Type1,0.019495051,261.291,2.5
Low Fat,FDW13,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.097410707,52.7324,2.5
Low Fat,FDH16,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.052300844,88.283,2.5
Low Fat,FDY10,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.048830264,113.1176,2.5
Low Fat,NCY18,Household,2000,OUT013,Tier 3,High,Supermarket Type1,0.031125709,174.3054,2.4
Low Fat,FDA50,Dairy,1998,OUT019,Tier 1,Small,Grocery Store,0.152632413,98.441,2.4
Regular,FDY15,Dairy,1998,OUT019,Tier 1,Small,Grocery Store,0.299097859,157.863,2.4
Low Fat,DRI01,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0,173.7422,2.4
Low Fat,FDH09,Seafood,2017,OUT035,Tier 2,Small,Supermarket Type1,0.05606697,50.7982,2.4
Regular,FDX38,Dairy,2011,OUT010,Tier 3,High,Grocery Store,0.080688663,46.7376,2.4
LF,FDI45,Fruits and Vegetables,2000,OUT013,Tier 3,High,Supermarket Type1,0.037549969,176.1054,2.4
Low Fat,FDP11,Breads,2000,OUT013,Tier 3,High,Supermarket Type1,0.069043044,218.7166,2.4
Low Fat,FDP33,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.089197963,257.3672,2.4
Low Fat,FDZ34,Starchy Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0,191.882,2.4
Low Fat,NCP30,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.032610007,37.4822,2.4
Regular,DRC01,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.019278216,48.2692,2.3
low fat,FDW28,Frozen Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.088750333,196.5452,2.3
Low Fat,FDM56,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,0.122896411,111.1912,2.3
Low Fat,FDK15,Meat,1998,OUT019,Tier 1,Small,Grocery Store,0.172309903,98.2042,2.3
Low Fat,FDO36,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.077899109,177.766,2.3
Low Fat,NCL41,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.041802518,34.8216,2.3
Low Fat,FDF35,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.154228739,107.3938,2.3
Low Fat,FDF04,Frozen Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.023876708,258.6304,2.3
Low Fat,FDE02,Canned,2010,OUT046,Tier 1,Small,Supermarket Type1,0.121250374,92.7778,2.3
Regular,FDB36,Baking Goods,2010,OUT046,Tier 1,Small,Supermarket Type1,0,129.1626,2.3
Regular,FDG28,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.049280292,245.6144,2.3
Low Fat,FDO37,Breakfast,2020,OUT017,Tier 2,Small,Supermarket Type1,0.021497594,230.3326,2.3
Regular,FDJ12,Baking Goods,2020,OUT017,Tier 2,High,Supermarket Type1,0.039261947,207.4296,2.3
Low Fat,NCP41,Health and Hygiene,2011,OUT010,Tier 3,Medium,Grocery Store,0.027133398,106.2596,2.3
Low Fat,FDB22,Snack Foods,2011,OUT010,Tier 3,High,Grocery Store,0.186528819,151.9998,2.3
Low Fat,DRD27,Dairy,2000,OUT013,Tier 3,High,Supermarket Type1,0.023820082,97.6042,2.3
Low Fat,NCA54,Household,2000,OUT013,Tier 3,High,Supermarket Type1,0.036611104,180.9318,2.3
Low Fat,DRG13,Soft Drinks,2000,OUT013,Tier 3,High,Supermarket Type1,0.037155206,166.4526,2.3
Regular,FDK58,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.044945123,101.0016,2.3
Low Fat,FDL27,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.010674255,63.4826,2.3
Regular,FDV60,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.117839328,195.211,2.3
Low Fat,DRJ23,Hard Drinks,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,188.1872,2.3
Low Fat,NCN53,Health and Hygiene,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.030208465,35.4874,2.3
Low Fat,NCV05,Health and Hygiene,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.030062224,154.3656,2.3
Regular,FDJ44,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.105812357,175.0396,2.3
Regular,FDO10,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.01268995,56.4588,2.3
Regular,FDA03,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.045463773,144.1102,2.2
Low Fat,FDL40,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.011636708,94.541,2.2
Low Fat,FDX19,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.096733815,233.1958,2.2
Low Fat,FDN44,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.022831052,160.292,2.2
Low Fat,FDC45,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.135944247,171.5106,2.2
Regular,FDX04,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.04163619,47.3376,2.2
Low Fat,FDF47,Starchy Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.097618234,223.9746,2.2
Low Fat,FDQ34,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.162211939,107.0622,2.2
Low Fat,FDS43,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.040318693,186.224,2.2
Low Fat,NCG55,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.039207025,116.1176,2.1
Low Fat,DRF49,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.071188446,111.9518,2.1
Low Fat,DRG11,Hard Drinks,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.084008316,108.2596,2.1
Regular,FDH28,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,37.0506,2.1
Regular,FDL58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.074264356,264.7568,2
Regular,FDD44,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.07838564,256.4646,2
Low Fat,NCC06,Household,2020,OUT017,Tier 2,Small,Supermarket Type1,0.027139013,127.3336,2
Regular,FDN39,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.065520388,168.3816,2
Low Fat,NCM41,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.035801238,92.612,2
Low Fat,FDE32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.04874969,37.5506,2
Regular,FDV12,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.060863167,97.6384,2
Low Fat,FDM46,Snack Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.160292264,94.712,2
Low Fat,NCB31,Household,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.119345629,261.991,2
LF,FDX16,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.065810045,149.105,2
Regular,FDO49,Breakfast,1998,OUT019,Tier 1,Small,Grocery Store,0.05787008,49.7008,2
Low Fat,FDO36,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.078034976,178.066,2
Low Fat,FDD04,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.090111173,141.3154,2
Low Fat,NCL18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.167844438,193.9136,2
Low Fat,DRF25,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.03898577,34.619,2
Regular,FDZ03,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.078909166,186.724,2
Low Fat,FDV25,Canned,1998,OUT019,Tier 1,Small,Grocery Store,0.079931185,219.7456,2
Regular,FDX36,Baking Goods,1998,OUT019,Tier 1,Small,Grocery Store,0.224607399,223.1404,2
Regular,FDN03,Meat,1998,OUT019,Tier 1,Small,Grocery Store,0.026420581,250.9408,2
Regular,FDG10,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.019153299,57.6588,2
Low Fat,NCL05,Health and Hygiene,2010,OUT046,Tier 1,Small,Supermarket Type1,0.047897663,44.677,2
Low Fat,NCL19,Others,2010,OUT046,Tier 1,Small,Supermarket Type1,0.015676231,144.047,2
Low Fat,DRG48,Soft Drinks,2010,OUT046,Tier 1,Small,Supermarket Type1,0.014555066,145.2102,2
Regular,FDN49,Breakfast,2010,OUT046,Tier 1,Small,Supermarket Type1,0.125224466,41.248,2
Regular,FDG20,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.125687917,178.2028,2
Regular,FDQ15,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0,81.6276,2
Low Fat,DRF03,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.045400017,38.8138,2
Low Fat,FDA32,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.030155224,214.7192,2
Low Fat,DRI23,Hard Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.13747519,158.6578,2
Low Fat,FDF41,Frozen Foods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.131921819,246.346,2
Low Fat,FDM52,Frozen Foods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.026140452,149.0076,2
Low Fat,NCT30,Household,2020,OUT017,Tier 2,Small,Supermarket Type1,0.080747059,46.9718,2
Low Fat,DRL37,Soft Drinks,2020,OUT017,Tier 2,High,Supermarket Type1,0,41.377,2
Regular,FDT23,Breads,2015,OUT045,Tier 2,High,Supermarket Type1,0.074883035,79.8986,2
Regular,FDS16,Frozen Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.066311153,145.776,2
Regular,FDS19,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0,74.3012,2
Regular,FDG33,Seafood,2015,OUT045,Tier 2,High,Supermarket Type1,0.140524691,172.7764,2
Regular,FDJ60,Baking Goods,2020,OUT017,Tier 2,High,Supermarket Type1,0.062882112,164.1184,2
Regular,FDX35,Breads,2020,OUT017,Tier 2,High,Supermarket Type1,0.080362549,229.0036,2
LF,FDF52,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.066770664,180.5292,2
LF,NCQ05,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.021602001,149.1708,2
LF,FDS57,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.103422709,144.847,2
LF,FDP09,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.033883448,213.2902,2
Low Fat,FDU38,Dairy,2017,OUT035,Tier 2,Small,Supermarket Type1,0.082534287,191.1504,2
Low Fat,NCR53,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.145013434,225.0404,2
Regular,FDQ51,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.017547958,48.3718,2
Regular,DRB48,Soft Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.024848788,39.9822,2
Low Fat,NCH42,Household,2011,OUT010,Tier 3,Medium,Grocery Store,0.061155983,228.401,2
Low Fat,NCH18,Household,2011,OUT010,Tier 3,Medium,Grocery Store,0.074753743,246.4802,2
Low Fat,NCJ19,Others,2011,OUT010,Tier 3,High,Grocery Store,0.19780911,55.6588,2
Low Fat,DRL49,Soft Drinks,2011,OUT010,Tier 3,High,Grocery Store,0.094450618,141.4812,2
Regular,FDR36,Baking Goods,2011,OUT010,Tier 3,High,Grocery Store,0.203510667,41.0454,2
Regular,FDV48,Baking Goods,2011,OUT010,Tier 3,High,Grocery Store,0.086396038,79.0644,2
Regular,FDD26,Canned,2011,OUT010,Tier 3,High,Grocery Store,0.120773451,186.5924,2
Regular,FDJ55,Meat,2011,OUT010,Tier 3,High,Grocery Store,0.039385992,224.8404,2
Low Fat,FDU34,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.075132353,125.9046,2
Low Fat,FDA57,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.03961061,41.648,2
Low Fat,FDL46,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.054011943,116.5466,2
Regular,FDL39,Dairy,2000,OUT013,Tier 3,High,Supermarket Type1,0.063278652,182.1318,2
Regular,FDG09,Fruits and Vegetables,2000,OUT013,Tier 3,High,Supermarket Type1,0.047896393,185.8556,2
LF,FDS35,Breads,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.111673587,65.7826,2
LF,FDX01,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.024262772,117.615,2
Low Fat,FDU11,Breads,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.09297084,122.0098,2
Low Fat,FDY13,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030250132,75.267,2
Low Fat,NCK18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.006725388,165.9184,2
Low Fat,DRC25,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.045556681,85.3882,2
Low Fat,DRG48,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014614357,147.3102,2
Regular,FDA26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,220.1482,2
Regular,FDI16,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.136328794,54.864,2
Low Fat,FDD05,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.016531033,122.4098,2
Low Fat,FDR04,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.022457694,98.6068,2
Low Fat,FDO32,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.119959873,45.506,2
Low Fat,FDK15,Meat,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.097937252,98.9042,2
Low Fat,FDW34,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.035406842,244.317,2
Low Fat,FDE44,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0,49.7692,1.9
Regular,DRD01,Soft Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.061163967,56.5614,1.9
Low Fat,FDX40,Frozen Foods,2011,OUT010,Tier 3,Small,Grocery Store,0.165694219,39.7164,1.8
Low Fat,FDD14,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.170072462,183.8266,1.8
Low Fat,NCW53,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.030556922,190.6162,1.8
Low Fat,FDS55,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.08114883,146.8734,1.8
Low Fat,NCV06,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0.066668724,192.4478,1.8
Regular,FDD26,Canned,1998,OUT019,Tier 1,Small,Grocery Store,0.1263349,184.0924,1.7
Low Fat,FDW50,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.075731322,167.5158,1.7
Low Fat,FDF05,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.026925385,264.391,1.7
Low Fat,NCE54,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.02695441,73.2354,1.7
Low Fat,DRC24,Soft Drinks,2020,OUT017,Tier 2,High,Supermarket Type1,0.024961677,153.1998,1.7
Regular,FDU21,Snack Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.076876046,33.1558,1.7
LF,FDU25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.02678995,58.9246,1.7
Low Fat,DRK01,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.061313057,93.3436,1.7
Regular,FDC14,Canned,1998,OUT019,Tier 1,Small,Grocery Store,0.072221801,43.6454,1.5
Low Fat,NCR17,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.024378706,114.5492,1.5
Regular,FDG09,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.047936284,185.7556,1.5
Low Fat,DRJ51,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.088172355,232.2668,1.5
Low Fat,FDJ52,Frozen Foods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.017887474,160.6578,1.5
Low Fat,NCP06,Household,2011,OUT010,Tier 3,High,Grocery Store,0.065689432,149.7366,1.5
Regular,FDJ58,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.105208448,170.5764,1.5
Low Fat,FDI26,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.035028853,179.8344,1.5
Low Fat,NCC54,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.098108957,240.9196,1.5
LF,NCN30,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.016910914,96.641,1.5
Regular,FDL52,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.04586701,37.9506,1.5
Low Fat,DRF23,Hard Drinks,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.122058364,172.8396,1.4
LF,NCC31,Household,2011,OUT010,Tier 3,Medium,Grocery Store,0.033259081,154.2972,1.3
Regular,FDM58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.080015028,111.8544,1.3
Regular,FDJ55,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.023526504,223.5404,1.2
Low Fat,FDY45,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.026015519,255.8356,1
Regular,FDE33,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.049916364,80.2644,1
Low Fat,FDU36,Baking Goods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.04627095,99.3384,1
Low Fat,DRI13,Soft Drinks,2000,OUT013,Tier 3,High,Supermarket Type1,0.020310046,218.0508,1
Regular,FDH53,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.019199733,84.3592,1
Regular,FDV37,Canned,2017,OUT035,Tier 2,Small,Supermarket Type1,0.083498083,199.4426,1
Regular,FDX39,Meat,2000,OUT013,Tier 3,High,Supermarket Type1,0.049634817,212.5586,1
Low Fat,NCE31,Household,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.185218446,36.3216,1
Low Fat,FDC46,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.1164455,182.8266,1
LF,FDS35,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.110681931,63.2826,1
Low Fat,DRK11,Hard Drinks,2000,OUT013,Tier 3,High,Supermarket Type1,0.010755465,150.8392,1
Low Fat,FDF02,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.103634038,101.399,1
Low Fat,FDL04,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.112097433,105.5622,1
Low Fat,DRL23,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.015328106,107.5938,1
Low Fat,FDB47,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.071540443,210.6612,1
Low Fat,FDZ10,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.04453262,127.202,1
Low Fat,FDE58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.052149675,118.3124,1
Low Fat,FDF47,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.097770004,222.8746,1
Regular,FDZ23,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.067607749,188.024,1
Regular,FDH28,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.110202066,39.7506,1
Regular,FDR34,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.01599013,228.8352,1
Regular,FDY57,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.121442754,94.9752,1
Low Fat,FDZ44,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,0.06780958,118.1808,1
Regular,FDH60,Baking Goods,1998,OUT019,Tier 1,Small,Grocery Store,0.141360118,197.311,1
Regular,FDQ49,Breakfast,1998,OUT019,Tier 1,Small,Grocery Store,0.06871772,155.563,1
Low Fat,FDV35,Breads,2010,OUT046,Tier 1,Small,Supermarket Type1,0.128206001,155.9314,1
Low Fat,FDE26,Canned,2010,OUT046,Tier 1,Small,Supermarket Type1,0.089005769,143.9786,1
Low Fat,FDG44,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0,54.1298,1
Low Fat,FDQ56,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.105597316,83.4908,1
Low Fat,FDN44,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.022795611,160.192,1
Low Fat,NCQ43,Others,2010,OUT046,Tier 1,Small,Supermarket Type1,0.111301625,107.5912,1
Low Fat,NCN07,Others,2010,OUT046,Tier 1,Small,Supermarket Type1,0.033944698,129.9284,1
Low Fat,FDL10,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.039492207,97.3042,1
Low Fat,DRL49,Soft Drinks,2010,OUT046,Tier 1,Small,Supermarket Type1,0.056429024,144.2812,1
Low Fat,DRG01,Soft Drinks,2010,OUT046,Tier 1,Small,Supermarket Type1,0.04487828,75.467,1
Low Fat,FDZ34,Starchy Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.075878519,194.082,1
Regular,FDO11,Breads,2010,OUT046,Tier 1,Small,Supermarket Type1,0.030264897,250.3092,1
Regular,FDT16,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.048662357,261.7278,1
Regular,FDW39,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.036910398,175.037,1
Regular,FDZ21,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.03922186,97.241,1
reg,FDF53,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.083606565,178.8318,1
LF,NCJ19,Others,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.118419683,58.3588,1
Low Fat,FDV08,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.028652919,40.5454,1
Low Fat,FDB20,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.052086085,76.8986,1
Low Fat,FDD09,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.021539999,182.4976,1
Low Fat,FDA11,Baking Goods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.043483398,94.3436,1
Low Fat,FDQ23,Breads,2020,OUT017,Tier 2,Small,Supermarket Type1,0.024664556,103.3332,1
Low Fat,FDW35,Breads,2020,OUT017,Tier 2,Small,Supermarket Type1,0.01115195,40.6454,1
Low Fat,NCL17,Health and Hygiene,2020,OUT017,Tier 2,Small,Supermarket Type1,0.068163102,140.4812,1
Low Fat,NCM42,Household,2020,OUT017,Tier 2,Small,Supermarket Type1,0.02848169,110.4912,1
Low Fat,NCO42,Household,2020,OUT017,Tier 2,High,Supermarket Type1,0.024795057,147.4102,1
Regular,FDB49,Baking Goods,2015,OUT045,Tier 2,High,Supermarket Type1,0.030212499,98.0384,1
Regular,FDT50,Dairy,2015,OUT045,Tier 2,High,Supermarket Type1,0.108458498,96.9752,1
Regular,FDJ57,Seafood,2015,OUT045,Tier 2,High,Supermarket Type1,0.021617397,185.0582,1
Regular,FDG10,Snack Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.010961483,58.2588,1
Regular,FDQ36,Baking Goods,2020,OUT017,Tier 2,High,Supermarket Type1,0.162461219,39.2848,1
Regular,FDL39,Dairy,2020,OUT017,Tier 2,High,Supermarket Type1,0.063689583,181.9318,1
Regular,FDD41,Frozen Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.087753682,105.3306,1
Regular,FDG34,Snack Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.037782943,106.6254,1
